fecha,granos_de_polen_x_metro_cubico,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²),Benceno (ug/m3),CO (mg/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Tolueno (ug/m3),isPrediction,precip_autumn_last_year,precip_winter_last_year,temp_mean_spring_summer_last,humidity_sum_spring_summer_last,co2_mean_april_may_last,o3_mean_april_may_last,no2_mean_april_may_last,drought_days_summer_last,growing_degree_days_last,polen_rolling_mean_3d,polen_rolling_mean_7d,polen_lag_1,polen_rolling_mean_3d_lag_1,polen_rolling_mean_7d_lag_1,polen_lag_2,polen_rolling_mean_3d_lag_2,polen_rolling_mean_7d_lag_2,polen_lag_3,polen_rolling_mean_3d_lag_3,polen_rolling_mean_7d_lag_3,polen_lag_7,polen_rolling_mean_3d_lag_7,polen_rolling_mean_7d_lag_7,polen_lag_14,polen_rolling_mean_3d_lag_14,polen_rolling_mean_7d_lag_14,polen_trend_3d,polen_accel,NO2 (ug/m3)_lag_1,NO2 (ug/m3)_lag_2,NO2 (ug/m3)_lag_3,NO2 (ug/m3)_lag_7,NO2 (ug/m3)_lag_14,O3 (ug/m3)_lag_1,O3 (ug/m3)_lag_2,O3 (ug/m3)_lag_3,O3 (ug/m3)_lag_7,O3 (ug/m3)_lag_14,PM10 (ug/m3)_lag_1,PM10 (ug/m3)_lag_2,PM10 (ug/m3)_lag_3,PM10 (ug/m3)_lag_7,PM10 (ug/m3)_lag_14,PM2.5 (ug/m3)_lag_1,PM2.5 (ug/m3)_lag_2,PM2.5 (ug/m3)_lag_3,PM2.5 (ug/m3)_lag_7,PM2.5 (ug/m3)_lag_14,CO (mg/m3)_lag_1,CO (mg/m3)_lag_2,CO (mg/m3)_lag_3,CO (mg/m3)_lag_7,CO (mg/m3)_lag_14,SO2 (ug/m3)_lag_1,SO2 (ug/m3)_lag_2,SO2 (ug/m3)_lag_3,SO2 (ug/m3)_lag_7,SO2 (ug/m3)_lag_14,Benceno (ug/m3)_lag_1,Benceno (ug/m3)_lag_2,Benceno (ug/m3)_lag_3,Benceno (ug/m3)_lag_7,Benceno (ug/m3)_lag_14,Tolueno (ug/m3)_lag_1,Tolueno (ug/m3)_lag_2,Tolueno (ug/m3)_lag_3,Tolueno (ug/m3)_lag_7,Tolueno (ug/m3)_lag_14,NO (ug/m3)_lag_1,NO (ug/m3)_lag_2,NO (ug/m3)_lag_3,NO (ug/m3)_lag_7,NO (ug/m3)_lag_14,NOx (ug/m3)_lag_1,NOx (ug/m3)_lag_2,NOx (ug/m3)_lag_3,NOx (ug/m3)_lag_7,NOx (ug/m3)_lag_14,temperature_2m (°C)_lag_1,temperature_2m (°C)_lag_2,temperature_2m (°C)_lag_3,temperature_2m (°C)_lag_7,temperature_2m (°C)_lag_14,wind_speed_10m (km/h)_lag_1,wind_speed_10m (km/h)_lag_2,wind_speed_10m (km/h)_lag_3,wind_speed_10m (km/h)_lag_7,wind_speed_10m (km/h)_lag_14,wind_gusts_10m (km/h)_lag_1,wind_gusts_10m (km/h)_lag_2,wind_gusts_10m (km/h)_lag_3,wind_gusts_10m (km/h)_lag_7,wind_gusts_10m (km/h)_lag_14,relative_humidity_2m (%)_lag_1,relative_humidity_2m (%)_lag_2,relative_humidity_2m (%)_lag_3,relative_humidity_2m (%)_lag_7,relative_humidity_2m (%)_lag_14,wind_direction_10m (°)_lag_1,wind_direction_10m (°)_lag_2,wind_direction_10m (°)_lag_3,wind_direction_10m (°)_lag_7,wind_direction_10m (°)_lag_14,et0_fao_evapotranspiration (mm)_lag_1,et0_fao_evapotranspiration (mm)_lag_2,et0_fao_evapotranspiration (mm)_lag_3,et0_fao_evapotranspiration (mm)_lag_7,et0_fao_evapotranspiration (mm)_lag_14,dew_point_2m (°C)_lag_1,dew_point_2m (°C)_lag_2,dew_point_2m (°C)_lag_3,dew_point_2m (°C)_lag_7,dew_point_2m (°C)_lag_14,rain (mm)_lag_1,rain (mm)_lag_2,rain (mm)_lag_3,rain (mm)_lag_7,rain (mm)_lag_14,vapour_pressure_deficit (kPa)_lag_1,vapour_pressure_deficit (kPa)_lag_2,vapour_pressure_deficit (kPa)_lag_3,vapour_pressure_deficit (kPa)_lag_7,vapour_pressure_deficit (kPa)_lag_14,cloud_cover (%)_lag_1,cloud_cover (%)_lag_2,cloud_cover (%)_lag_3,cloud_cover (%)_lag_7,cloud_cover (%)_lag_14,shortwave_radiation (W/m²)_lag_1,shortwave_radiation (W/m²)_lag_2,shortwave_radiation (W/m²)_lag_3,shortwave_radiation (W/m²)_lag_7,shortwave_radiation (W/m²)_lag_14,temp_diff_3d,humidity_drop_2d,viento_x_temperatura,defici_pression_vap_mean_3d,days_from_start
2023-06-09,0.0,21.991666666666664,14.2625,27.570833333333336,49.333333333333336,31.0,0.2691666666666666,10.004166666666666,0.0,24.0375,0.14475,1.4854166666666666,17.583333333333332,306.75,0.3,0.3,7.0,25.0,35.0,48.0,11.0,5.0,2.0,,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,0.0,1.1428571428571428,0.0,0.3333333333333333,2.0,0.0,2.0,2.2857142857142856,1.0,2.333333333333333,2.571428571428572,6.0,3.333333333333333,2.571428571428572,1.0,1.0,2.857142857142857,-1.0,1.0,22.0,27.0,27.0,23.0,23.0,35.0,55.0,86.0,80.0,76.0,,21.0,18.0,16.0,28.0,8.0,15.0,12.0,10.0,22.0,0.3,0.2,0.3,0.3,0.3,1.0,2.0,2.0,1.0,2.0,0.3,0.2,0.2,0.2,0.2,0.7,,0.8,0.7,0.8,5.0,4.0,2.0,2.0,1.0,30.0,34.0,31.0,26.0,25.0,22.92083333333333,22.120833333333334,19.654166666666665,14.279166666666669,13.341666666666669,13.329166666666666,12.645833333333334,9.691666666666666,16.833333333333332,11.7,25.8625,24.52916666666667,20.070833333333333,31.425,22.7125,40.16666666666666,42.333333333333336,53.208333333333336,52.91666666666666,66.33333333333333,47.16666666666666,43.54166666666666,119.33333333333331,113.20833333333331,337.5833333333333,0.2695833333333333,0.2595833333333333,0.1829166666666666,0.2079166666666666,0.1841666666666666,8.183333333333334,8.195833333333333,9.483333333333333,3.6041666666666665,6.595833333333334,0.0,0.0,0.0166666666666666,0.0125,0.0,1.784166666666667,1.6537499999999998,1.1295833333333334,0.8433333333333334,0.5958333333333333,66.0,44.79166666666666,94.95833333333331,24.791666666666668,9.541666666666666,272.2083333333333,276.4583333333333,214.375,294.4166666666667,326.5416666666667,2.3374999999999986,7.0,313.65614583333326,1.64111111111111,3296
2023-06-10,3.0,22.504166666666663,15.7375,30.4,48.79166666666666,67.16666666666667,0.2766666666666666,9.8875,0.0041666666666666,23.875,0.1465416666666666,1.5745833333333332,27.166666666666668,294.2083333333333,0.4,0.3,3.0,18.0,22.0,60.0,,5.0,2.0,0.5,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,1.0,1.4285714285714286,0.0,0.0,1.1428571428571428,0.0,0.3333333333333333,2.0,0.0,2.0,2.2857142857142856,1.0,3.0,2.4285714285714284,2.0,1.3333333333333333,2.4285714285714284,0.0,0.0,25.0,22.0,27.0,19.0,21.0,48.0,35.0,55.0,88.0,69.0,11.0,,21.0,,35.0,5.0,8.0,15.0,14.0,22.0,0.3,0.3,0.2,0.3,0.3,2.0,1.0,2.0,1.0,1.0,0.3,0.3,0.2,0.2,0.2,,0.7,,0.6,0.7,7.0,5.0,4.0,1.0,1.0,35.0,30.0,34.0,20.0,23.0,21.991666666666664,22.92083333333333,22.120833333333334,14.225,13.895833333333334,14.2625,13.329166666666666,12.645833333333334,10.316666666666666,7.0,27.570833333333336,25.8625,24.52916666666667,21.325,14.895833333333334,49.333333333333336,40.16666666666666,42.333333333333336,45.875,60.25,31.0,47.16666666666666,43.54166666666666,70.54166666666667,45.66666666666666,0.2691666666666666,0.2695833333333333,0.2595833333333333,0.2054166666666666,0.19375,10.004166666666666,8.183333333333334,8.195833333333333,1.9,5.254166666666666,0.0,0.0,0.0,0.0,0.0,1.4854166666666666,1.784166666666667,1.6537499999999998,0.9775,0.7554166666666666,17.583333333333332,66.0,44.79166666666666,75.66666666666667,0.0,306.75,272.2083333333333,276.4583333333333,303.0416666666667,331.9583333333333,0.3833333333333293,8.625,354.1593229166666,1.6147222222222215,3297
2023-06-11,1.0,21.508333333333336,13.604166666666666,26.1875,43.625,84.95833333333333,0.2591666666666666,8.204166666666667,0.0,23.3875,0.1436666666666666,1.5433333333333332,46.625,281.375,0.5,0.2,2.0,21.0,24.0,65.0,11.0,5.0,2.0,0.6,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,1.3333333333333333,1.4285714285714286,3.0,1.0,1.4285714285714286,0.0,0.0,1.1428571428571428,0.0,0.3333333333333333,2.0,1.0,2.6666666666666665,2.4285714285714284,1.0,1.3333333333333333,1.7142857142857142,3.0,3.0,18.0,25.0,22.0,17.0,18.0,60.0,48.0,35.0,88.0,75.0,,11.0,,,23.0,5.0,5.0,8.0,15.0,19.0,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,2.0,2.0,0.4,0.3,0.3,0.2,0.2,0.5,,0.7,0.4,0.4,3.0,7.0,5.0,1.0,1.0,22.0,35.0,30.0,19.0,19.0,22.504166666666663,21.991666666666664,22.92083333333333,16.354166666666668,16.400000000000002,15.7375,14.2625,13.329166666666666,5.8375,7.666666666666667,30.4,27.570833333333336,25.8625,14.441666666666668,16.679166666666667,48.79166666666666,49.333333333333336,40.16666666666666,43.583333333333336,53.708333333333336,67.16666666666667,31.0,47.16666666666666,71.125,84.625,0.2766666666666666,0.2691666666666666,0.2695833333333333,0.2220833333333333,0.2145833333333333,9.8875,10.004166666666666,8.183333333333334,2.920833333333333,6.0625,0.0041666666666666,0.0,0.0,0.0,0.0,1.5745833333333332,1.4854166666666666,1.784166666666667,1.1920833333333334,1.0075,27.166666666666668,17.583333333333332,66.0,0.0,2.5,294.2083333333333,306.75,272.2083333333333,337.1666666666667,328.5416666666667,-1.4124999999999943,-5.708333333333336,292.6029513888889,1.5344444444444436,3298
2023-06-12,1.0,20.883333333333333,13.758333333333333,26.78333333333333,39.583333333333336,86.54166666666667,0.2679166666666666,6.075,0.0,22.879166666666663,0.1483333333333333,1.58625,13.416666666666666,304.6666666666667,0.5,0.2,3.0,22.0,28.0,76.0,13.0,5.0,2.0,0.7,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,1.6666666666666667,0.8571428571428571,1.0,1.3333333333333333,1.4285714285714286,3.0,1.0,1.4285714285714286,0.0,0.0,1.1428571428571428,5.0,2.333333333333333,2.857142857142857,2.0,1.6666666666666667,1.7142857142857142,1.0,-5.0,21.0,18.0,25.0,25.0,28.0,65.0,60.0,48.0,72.0,61.0,11.0,,11.0,35.0,23.0,5.0,5.0,5.0,,15.0,0.2,0.3,0.3,0.3,0.3,2.0,2.0,2.0,,2.0,0.5,0.4,0.3,0.2,0.2,0.6,0.5,,0.9,1.0,2.0,3.0,7.0,2.0,3.0,24.0,22.0,35.0,27.0,32.0,21.508333333333336,22.504166666666663,21.991666666666664,19.34583333333333,15.95,13.604166666666666,15.7375,14.2625,10.420833333333333,11.183333333333332,26.1875,30.4,27.570833333333336,20.829166666666666,22.304166666666664,43.625,48.79166666666666,49.333333333333336,40.75,53.25,84.95833333333333,67.16666666666667,31.0,69.16666666666667,194.04166666666663,0.2591666666666666,0.2766666666666666,0.2691666666666666,0.2620833333333333,0.1904166666666666,8.204166666666667,9.8875,10.004166666666666,4.558333333333334,5.891666666666667,0.0,0.0041666666666666,0.0,0.0,0.0,1.5433333333333332,1.5745833333333332,1.4854166666666666,1.49375,0.9233333333333332,46.625,27.166666666666668,17.583333333333332,41.458333333333336,86.33333333333333,281.375,294.2083333333333,306.75,331.1666666666667,256.1666666666667,-1.1083333333333307,-9.20833333333332,287.3198611111111,1.5680555555555546,3299
2023-06-13,6.0,18.329166666666666,16.0625,30.34166666666667,47.708333333333336,53.375,0.2404166666666667,6.308333333333334,0.0,21.225,0.1404583333333333,1.19875,42.91666666666666,280.1666666666667,0.5,0.3,4.0,25.0,30.0,74.0,12.0,7.0,2.0,1.0,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,2.6666666666666665,1.5714285714285714,1.0,1.6666666666666667,0.8571428571428571,1.0,1.3333333333333333,1.4285714285714286,3.0,1.0,1.4285714285714286,1.0,2.333333333333333,2.571428571428572,3.0,2.0,1.5714285714285714,-2.0,2.0,22.0,21.0,18.0,27.0,34.0,76.0,65.0,60.0,86.0,55.0,13.0,11.0,,18.0,29.0,5.0,5.0,5.0,12.0,18.0,0.2,0.2,0.3,0.3,0.3,2.0,2.0,2.0,2.0,2.0,0.5,0.5,0.4,0.2,0.2,0.7,0.6,0.5,0.8,1.4,3.0,2.0,3.0,2.0,3.0,28.0,24.0,22.0,31.0,38.0,20.883333333333333,21.508333333333336,22.504166666666663,19.654166666666665,15.6,13.758333333333333,13.604166666666666,15.7375,9.691666666666666,9.825,26.78333333333333,26.1875,30.4,20.070833333333333,20.29583333333333,39.583333333333336,43.625,48.79166666666666,53.208333333333336,54.79166666666666,86.54166666666667,84.95833333333333,67.16666666666667,119.33333333333331,141.875,0.2679166666666666,0.2591666666666666,0.2766666666666666,0.1829166666666666,0.2154166666666666,6.075,8.204166666666667,9.8875,9.483333333333333,5.6375,0.0,0.0,0.0041666666666666,0.0166666666666666,0.0,1.58625,1.5433333333333332,1.5745833333333332,1.1295833333333334,0.9295833333333332,13.416666666666666,46.625,27.166666666666668,94.95833333333331,12.208333333333334,304.6666666666667,281.375,294.2083333333333,214.375,324.875,-4.174999999999997,4.083333333333336,294.4122395833333,1.4427777777777768,3300
2023-06-14,6.0,18.4875,13.533333333333331,26.73333333333333,54.25,45.458333333333336,0.2141666666666666,8.220833333333333,0.0,20.8625,0.1377083333333333,1.0975,53.5,262.3333333333333,0.3,0.2,2.0,21.0,25.0,86.0,8.0,3.0,2.0,0.9,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,4.333333333333333,2.4285714285714284,6.0,2.6666666666666665,1.5714285714285714,1.0,1.6666666666666667,0.8571428571428571,1.0,1.3333333333333333,1.4285714285714286,0.0,2.0,2.2857142857142856,2.0,2.333333333333333,1.7142857142857142,5.0,5.0,25.0,22.0,21.0,27.0,29.0,74.0,76.0,65.0,55.0,62.0,12.0,13.0,11.0,21.0,19.0,7.0,5.0,5.0,15.0,11.0,0.3,0.2,0.2,0.2,0.3,2.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.2,0.2,1.0,0.7,0.6,,1.2,4.0,3.0,2.0,4.0,4.0,30.0,28.0,24.0,34.0,34.0,18.329166666666666,20.883333333333333,21.508333333333336,22.120833333333334,17.2625,16.0625,13.758333333333333,13.604166666666666,12.645833333333334,7.766666666666667,30.34166666666667,26.78333333333333,26.1875,24.52916666666667,16.625,47.708333333333336,39.583333333333336,43.625,42.333333333333336,50.0,53.375,86.54166666666667,84.95833333333333,43.54166666666666,207.125,0.2404166666666667,0.2679166666666666,0.2591666666666666,0.2595833333333333,0.2183333333333333,6.308333333333334,6.075,8.204166666666667,8.195833333333333,5.791666666666667,0.0,0.0,0.0,0.0,0.0,1.19875,1.58625,1.5433333333333332,1.6537499999999998,1.1375,42.91666666666666,13.416666666666666,46.625,44.79166666666666,63.75,280.1666666666667,304.6666666666667,281.375,276.4583333333333,313.125,-3.020833333333336,14.666666666666664,250.1975,1.2941666666666658,3301
2023-06-15,6.0,18.291666666666668,9.575,20.716666666666665,61.333333333333336,134.33333333333334,0.18,10.275,0.0083333333333333,21.004166666666663,0.1432916666666666,0.8808333333333334,76.83333333333333,248.7083333333333,0.7,0.3,2.0,27.0,31.0,103.0,18.0,9.0,2.0,0.8,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,6.0,3.2857142857142856,6.0,4.333333333333333,2.4285714285714284,6.0,2.6666666666666665,1.5714285714285714,1.0,1.6666666666666667,0.8571428571428571,0.0,0.3333333333333333,2.0,2.0,2.333333333333333,1.8571428571428568,5.0,-5.0,21.0,25.0,22.0,22.0,28.0,86.0,74.0,76.0,35.0,81.0,8.0,12.0,13.0,,19.0,3.0,7.0,5.0,8.0,11.0,0.2,0.3,0.2,0.3,0.3,2.0,2.0,2.0,1.0,2.0,0.3,0.5,0.5,0.3,0.2,0.9,1.0,0.7,0.7,1.0,2.0,4.0,3.0,5.0,2.0,25.0,30.0,28.0,30.0,30.0,18.4875,18.329166666666666,20.883333333333333,22.92083333333333,16.616666666666667,13.533333333333331,16.0625,13.758333333333333,13.329166666666666,13.366666666666667,26.73333333333333,30.34166666666667,26.78333333333333,25.8625,26.175,54.25,47.708333333333336,39.583333333333336,40.16666666666666,61.66666666666666,45.458333333333336,53.375,86.54166666666667,47.16666666666666,305.0833333333333,0.2141666666666666,0.2404166666666667,0.2679166666666666,0.2695833333333333,0.2070833333333333,8.220833333333333,6.308333333333334,6.075,8.183333333333334,8.691666666666666,0.0,0.0,0.0,0.0,0.0,1.0975,1.19875,1.58625,1.784166666666667,0.80375,53.5,42.91666666666666,13.416666666666666,66.0,32.958333333333336,262.3333333333333,280.1666666666667,304.6666666666667,272.2083333333333,327.6666666666667,-2.591666666666665,13.625,175.14270833333333,1.0590277777777768,3302
2023-06-16,3.0,15.320833333333333,10.9125,22.695833333333336,87.54166666666667,298.125,0.0929166666666666,13.166666666666666,1.2041666666666666,16.900000000000002,0.273125,0.2354166666666667,79.54166666666667,163.625,0.7,0.3,4.0,36.0,43.0,84.0,21.0,10.0,3.0,1.1,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,5.0,3.7142857142857135,6.0,6.0,3.2857142857142856,6.0,4.333333333333333,2.4285714285714284,6.0,2.6666666666666665,1.5714285714285714,0.0,0.0,1.1428571428571428,6.0,3.333333333333333,2.571428571428572,0.0,0.0,27.0,21.0,25.0,25.0,23.0,103.0,86.0,74.0,48.0,80.0,18.0,8.0,12.0,11.0,16.0,9.0,3.0,7.0,5.0,10.0,0.3,0.2,0.3,0.3,0.3,2.0,2.0,2.0,2.0,1.0,0.7,0.3,0.5,0.3,0.2,0.8,0.9,1.0,,0.7,2.0,2.0,4.0,7.0,2.0,31.0,25.0,30.0,35.0,26.0,18.291666666666668,18.4875,18.329166666666666,21.991666666666664,14.279166666666669,9.575,13.533333333333331,16.0625,14.2625,16.833333333333332,20.716666666666665,26.73333333333333,30.34166666666667,27.570833333333336,31.425,61.333333333333336,54.25,47.708333333333336,49.333333333333336,52.91666666666666,134.33333333333334,45.458333333333336,53.375,31.0,113.20833333333331,0.18,0.2141666666666666,0.2404166666666667,0.2691666666666666,0.2079166666666666,10.275,8.220833333333333,6.308333333333334,10.004166666666666,3.6041666666666665,0.0083333333333333,0.0,0.0,0.0,0.0125,0.8808333333333334,1.0975,1.19875,1.4854166666666666,0.8433333333333334,76.83333333333333,53.5,42.91666666666666,17.583333333333332,24.791666666666668,248.7083333333333,262.3333333333333,280.1666666666667,306.75,294.4166666666667,-3.008333333333333,33.29166666666667,167.18859375,0.7379166666666658,3303
2023-06-17,3.0,16.716666666666665,8.362499999999999,17.3875,79.125,327.9166666666667,0.1329166666666666,12.866666666666667,0.0666666666666666,17.491666666666667,0.3102083333333333,0.4420833333333333,53.5,220.41666666666663,0.7,0.3,5.0,39.0,46.0,76.0,29.0,17.0,3.0,1.3,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,4.0,3.7142857142857135,3.0,5.0,3.7142857142857135,6.0,6.0,3.2857142857142856,6.0,4.333333333333333,2.4285714285714284,3.0,1.0,1.4285714285714286,1.0,3.0,2.4285714285714284,-3.0,-3.0,36.0,27.0,21.0,18.0,19.0,84.0,103.0,86.0,60.0,88.0,21.0,18.0,8.0,,,10.0,9.0,3.0,5.0,14.0,0.3,0.3,0.2,0.3,0.3,3.0,2.0,2.0,2.0,1.0,0.7,0.7,0.3,0.4,0.2,1.1,0.8,0.9,0.5,0.6,4.0,2.0,2.0,3.0,1.0,43.0,31.0,25.0,22.0,20.0,15.320833333333333,18.291666666666668,18.4875,22.504166666666663,14.225,10.9125,9.575,13.533333333333331,15.7375,10.316666666666666,22.695833333333336,20.716666666666665,26.73333333333333,30.4,21.325,87.54166666666667,61.333333333333336,54.25,48.79166666666666,45.875,298.125,134.33333333333334,45.458333333333336,67.16666666666667,70.54166666666667,0.0929166666666666,0.18,0.2141666666666666,0.2766666666666666,0.2054166666666666,13.166666666666666,10.275,8.220833333333333,9.8875,1.9,1.2041666666666666,0.0083333333333333,0.0,0.0041666666666666,0.0,0.2354166666666667,0.8808333333333334,1.0975,1.5745833333333332,0.9775,79.54166666666667,76.83333333333333,53.5,27.166666666666668,75.66666666666667,163.625,248.7083333333333,262.3333333333333,294.2083333333333,303.0416666666667,-1.7708333333333357,17.791666666666664,139.79312499999995,0.5194444444444436,3304
2023-06-18,2.0,19.28333333333333,6.1000000000000005,14.266666666666666,69.125,237.625,0.2041666666666667,12.7625,0.0041666666666666,19.925,0.2889583333333334,0.8308333333333334,29.041666666666668,309.0833333333333,0.4,0.2,2.0,16.0,19.0,79.0,25.0,18.0,3.0,0.4,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,2.6666666666666665,3.857142857142857,3.0,4.0,3.7142857142857135,3.0,5.0,3.7142857142857135,6.0,6.0,3.2857142857142856,1.0,1.3333333333333333,1.4285714285714286,1.0,2.6666666666666665,2.4285714285714284,-3.0,3.0,39.0,36.0,27.0,21.0,17.0,76.0,84.0,103.0,65.0,88.0,29.0,21.0,18.0,11.0,,17.0,10.0,9.0,5.0,15.0,0.3,0.3,0.3,0.2,0.3,3.0,3.0,2.0,2.0,2.0,0.7,0.7,0.7,0.5,0.2,1.3,1.1,0.8,0.6,0.4,5.0,4.0,2.0,2.0,1.0,46.0,43.0,31.0,24.0,19.0,16.716666666666665,15.320833333333333,18.291666666666668,21.508333333333336,16.354166666666668,8.362499999999999,10.9125,9.575,13.604166666666666,5.8375,17.3875,22.695833333333336,20.716666666666665,26.1875,14.441666666666668,79.125,87.54166666666667,61.333333333333336,43.625,43.583333333333336,327.9166666666667,298.125,134.33333333333334,84.95833333333333,71.125,0.1329166666666666,0.0929166666666666,0.18,0.2591666666666666,0.2220833333333333,12.866666666666667,13.166666666666666,10.275,8.204166666666667,2.920833333333333,0.0666666666666666,1.2041666666666666,0.0083333333333333,0.0,0.0,0.4420833333333333,0.2354166666666667,0.8808333333333334,1.5433333333333332,1.1920833333333334,53.5,79.54166666666667,76.83333333333333,46.625,0.0,220.41666666666663,163.625,248.7083333333333,281.375,337.1666666666667,0.9916666666666636,-18.41666666666667,117.62833333333332,0.5027777777777769,3305
2023-06-19,5.0,21.1,11.0625,19.995833333333334,69.79166666666667,119.875,0.1583333333333333,14.995833333333335,0.0249999999999999,20.466666666666665,0.262625,0.8579166666666667,78.58333333333333,191.0,0.4,0.3,3.0,25.0,30.0,68.0,,28.0,2.0,0.8,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,3.333333333333333,4.428571428571429,2.0,2.6666666666666665,3.857142857142857,3.0,4.0,3.7142857142857135,3.0,5.0,3.7142857142857135,1.0,1.6666666666666667,0.8571428571428571,5.0,2.333333333333333,2.857142857142857,-1.0,-1.0,16.0,39.0,36.0,22.0,25.0,79.0,76.0,84.0,76.0,72.0,25.0,29.0,21.0,13.0,35.0,18.0,17.0,10.0,5.0,,0.2,0.3,0.3,0.2,0.3,3.0,3.0,3.0,2.0,,0.4,0.7,0.7,0.5,0.2,0.4,1.3,1.1,0.7,0.9,2.0,5.0,4.0,3.0,2.0,19.0,46.0,43.0,28.0,27.0,19.28333333333333,16.716666666666665,15.320833333333333,20.883333333333333,19.34583333333333,6.1000000000000005,8.362499999999999,10.9125,13.758333333333333,10.420833333333333,14.266666666666666,17.3875,22.695833333333336,26.78333333333333,20.829166666666666,69.125,79.125,87.54166666666667,39.583333333333336,40.75,237.625,327.9166666666667,298.125,86.54166666666667,69.16666666666667,0.2041666666666667,0.1329166666666666,0.0929166666666666,0.2679166666666666,0.2620833333333333,12.7625,12.866666666666667,13.166666666666666,6.075,4.558333333333334,0.0041666666666666,0.0666666666666666,1.2041666666666666,0.0,0.0,0.8308333333333334,0.4420833333333333,0.2354166666666667,1.58625,1.49375,29.041666666666668,53.5,79.54166666666667,13.416666666666666,41.458333333333336,309.0833333333333,220.41666666666663,163.625,304.6666666666667,331.1666666666667,5.779166666666669,-9.333333333333329,233.41875,0.7102777777777769,3306
2023-06-20,4.0,20.995833333333334,7.504166666666666,16.404166666666665,82.25,129.16666666666666,0.115,17.770833333333332,0.0708333333333333,21.183333333333334,0.2516666666666666,0.4666666666666666,84.04166666666667,168.0,0.5,0.3,5.0,23.0,30.0,59.0,23.0,15.0,2.0,0.7,0,4.212499999999998,3.758333333333332,15.028532608695652,11430.291666666668,0.240983606557377,64.53210526315789,26.60655737704918,92.0,2507.604166666667,3.6666666666666665,4.142857142857143,5.0,3.333333333333333,4.428571428571429,2.0,2.6666666666666665,3.857142857142857,3.0,4.0,3.7142857142857135,6.0,2.6666666666666665,1.5714285714285714,1.0,2.333333333333333,2.571428571428572,2.0,4.0,25.0,16.0,39.0,25.0,27.0,68.0,79.0,76.0,74.0,86.0,,25.0,29.0,12.0,18.0,28.0,18.0,17.0,7.0,12.0,0.3,0.2,0.3,0.3,0.3,2.0,3.0,3.0,2.0,2.0,0.4,0.4,0.7,0.5,0.2,0.8,0.4,1.3,1.0,0.8,3.0,2.0,5.0,4.0,2.0,30.0,19.0,46.0,30.0,31.0,21.1,19.28333333333333,16.716666666666665,18.329166666666666,19.654166666666665,11.0625,6.1000000000000005,8.362499999999999,16.0625,9.691666666666666,19.995833333333334,14.266666666666666,17.3875,30.34166666666667,20.070833333333333,69.79166666666667,69.125,79.125,47.708333333333336,53.208333333333336,119.875,237.625,327.9166666666667,53.375,119.33333333333331,0.1583333333333333,0.2041666666666667,0.1329166666666666,0.2404166666666667,0.1829166666666666,14.995833333333335,12.7625,12.866666666666667,6.308333333333334,9.483333333333333,0.0249999999999999,0.0041666666666666,0.0666666666666666,0.0,0.0166666666666666,0.8579166666666667,0.8308333333333334,0.4420833333333333,1.19875,1.1295833333333334,78.58333333333333,29.041666666666668,53.5,42.91666666666666,94.95833333333331,191.0,309.0833333333333,220.41666666666663,280.1666666666667,214.375,4.279166666666669,13.125,157.55623263888887,0.7184722222222213,3307
