fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2014-03-30,10.466666666666667,8.058333333333334,15.566666666666668,75.95833333333333,99.58333333333333,0.10958333333333332,5.825,0.0,9.987499999999999,0.33,0.40458333333333335,13.583333333333334,205.45833333333334
2014-03-31,10.254166666666666,7.8625,15.775,74.91666666666667,218.875,0.09833333333333333,5.675,0.0,9.804166666666667,0.3222083333333334,0.3754166666666667,23.208333333333332,184.45833333333334
2014-04-01,8.391666666666667,8.358333333333333,18.037499999999998,82.16666666666667,89.16666666666667,0.085,5.283333333333333,0.025000000000000005,9.595833333333333,0.31708333333333333,0.23666666666666666,83.41666666666667,166.29166666666666
2014-04-02,10.733333333333334,14.200000000000001,27.929166666666664,72.625,118.0,0.10708333333333332,5.795833333333333,0.020833333333333332,10.424999999999999,0.3194166666666667,0.4045833333333333,63.625,189.04166666666666
2014-04-03,12.775,8.733333333333333,18.087500000000002,75.20833333333333,152.625,0.11625,8.3125,0.03333333333333333,12.179166666666667,0.31645833333333334,0.42083333333333334,38.083333333333336,193.5
2014-04-04,10.112499999999999,16.041666666666668,33.8125,67.79166666666667,82.20833333333333,0.11375,4.2749999999999995,0.03333333333333333,11.066666666666668,0.31379166666666664,0.42625,83.0,195.875
2014-04-05,10.358333333333333,11.625,23.791666666666668,72.875,103.08333333333333,0.08625000000000001,5.591666666666666,0.08750000000000001,10.666666666666666,0.3213333333333333,0.3645833333333333,91.41666666666667,152.33333333333334
2014-04-06,12.141666666666666,6.2,13.858333333333334,72.33333333333333,226.41666666666666,0.08625,6.983333333333333,0.0,11.737499999999999,0.317625,0.44166666666666665,83.70833333333333,135.25
2014-04-07,14.758333333333333,9.616666666666665,21.029166666666665,77.66666666666667,215.79166666666666,0.09166666666666667,10.708333333333334,0.1625,13.195833333333333,0.34520833333333334,0.4183333333333333,94.08333333333333,140.91666666666666
2014-04-08,13.083333333333334,19.712500000000002,38.875,65.04166666666667,240.45833333333334,0.13,6.45,0.1125,12.954166666666666,0.34604166666666664,0.5354166666666667,63.833333333333336,174.95833333333334
2014-04-09,8.379166666666666,23.608333333333334,51.5375,76.20833333333333,276.8333333333333,0.08458333333333334,4.3500000000000005,0.22916666666666666,9.875,0.35591666666666666,0.2733333333333334,65.70833333333333,156.83333333333334
2014-04-10,7.783333333333334,13.258333333333333,27.25,76.29166666666667,243.0,0.05458333333333334,3.6958333333333333,0.016666666666666666,8.716666666666667,0.35745833333333327,0.26375,92.95833333333333,82.83333333333333
2014-04-11,8.725,5.9624999999999995,12.5625,78.20833333333333,169.875,0.0575,4.904166666666667,0.024999999999999998,8.945833333333333,0.3425833333333333,0.27375,92.45833333333333,101.91666666666667
2014-04-12,9.945833333333333,4.2,11.225,78.75,276.0416666666667,0.09250000000000001,5.954166666666667,0.004166666666666667,10.674999999999999,0.3377916666666667,0.3129166666666667,90.70833333333333,173.0
